StationName,NVG_cluster,PVG_cluster,Neg_Depth,Pos_Depth,Category,TectonicType,logS_AttenuationRF_Neg,logS_AttenuationRF_Pos,dVsCAM22RF_Neg,dVsWINTRF_Neg,dVsCAM22RF_Pos,dVsWINTRF_Pos,Negdep_Isostat_pressure,Posdep_Isostat_pressure,Temperature_N_CAM22,Temperature_N_WINT,T_N_solidus_norm_CAM22,T_N_solidus_norm_WINT,Temperature_P_CAM22,Temperature_P_WINT,T_P_solidus_norm_CAM22,T_P_solidus_norm_WINT,log_omegaGBs,Neg_Depth_scaled,logS_AttenuationRF_Neg_scaled,dVsCAM22RF_Neg_scaled,Negdep_Isostat_pressure_scaled,Temperature_N_CAM22_scaled,T_N_solidus_norm_CAM22_scaled,KMeans_k3,GMM_k3,Agglomerative_k3,KMeans_k4,GMM_k4,Agglomerative_k4,KMeans_k5,GMM_k5,Agglomerative_k5,KMeans_k6,GMM_k6,Agglomerative_k6,KMeans_k7,GMM_k7,Agglomerative_k7,KMeans_k8,GMM_k8,Agglomerative_k8,KMeans_k9,GMM_k9,Agglomerative_k9,KMeans_k10,GMM_k10,Agglomerative_k10,tsne_1,tsne_2
JCC,3,1.0,195.2316406,87.85423827,HVL,4,-5.7704291343689,-4.17536401748657,-1.25895699723042,-0.867983351357352,-4.73435955110036,-6.60658842153666,65.4343397946347,28.4965746535922,1476.60897779608,1494.06968252292,0.85829398848877,0.868443200722459,1405.97990325527,1300.76566950848,0.988430003606673,0.914462441765265,15.2404777919515,1.2775565111346963,-0.051486663612068856,-0.3782350657761449,1.2454231099664346,0.8808312428449624,0.46064427305746497,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,5.4556174,14.7502775
JEDS,3,2.0,191.0602343,35.0,LVD,3,-5.72331285476685,,-0.745720848858571,-1.23037993925718,,,63.9335454551642,,1455.5865252398,1507.90502354716,0.850556987868989,0.881128763272589,,,,,15.425513641673,1.2023606182296285,0.013753070691805647,-0.2514582191549781,1.1669286809815522,0.8256312715929898,0.42847589886337767,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,5.485695,13.970674
JP_JSU,2,1.0,123.9978367,89.77537136,HVL,4,-5.82245016098022,-5.58118200302124,-1.9651396711403,-1.87041947105194,-4.01081751587178,-2.78739423917885,40.8157488124212,29.2026975827921,1407.13116338206,1415.77976774274,0.916101017826865,0.921731619624182,1399.21998853178,1380.90735416654,0.979117420359,0.966302981266769,14.1363036425524,-0.006540290772371468,-0.1235177743661882,-0.5526725305198285,-0.04217652360028925,0.6983989910400639,0.7009904022851323,2,2,2,2,2,0,1,2,1,0,0,1,0,0,0,0,7,5,8,7,2,1,1,0,9.413921,-4.610952
JRSC,2,4.0,142.651513,64.107541,LVD,5,-5.38421201705933,-3.75747799873352,-5.06068816013758,-1.93701101017085,-1.17741624496219,0.461346380945684,47.1490512876627,20.725410467547,1483.22696885585,1459.25100558419,0.932407335442936,0.917335222746625,1287.56005385974,1156.52491631491,0.962062306744511,0.864153113062203,14.7617295614133,0.3297203715708291,0.48329032492988006,-1.3173183514405715,0.2890673705884502,0.898208516750903,0.7687876990127958,2,1,2,2,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,12.786595,-0.11687228
K14A,2,1.0,123.0990503,106.25,HVL,3,-5.7626519203186,-5.78151798248291,-2.4702930252086,-2.02500500730991,-4.0622567415985,-2.78583982072985,41.0235868554172,35.2692492860941,1420.71636406512,1420.3978127517,0.9267556190901,0.926547823060469,1420.42940075255,1412.41823535651,0.958799433502303,0.95339184278407,14.2042682785949,-0.022742271835431836,-0.04071791483666975,-0.6774528085498268,-0.03130619441710316,0.7340705039213318,0.7452893777108623,2,2,2,2,2,0,1,2,1,0,0,1,0,0,0,0,7,5,8,7,2,1,1,0,9.665804,-4.617129
K21A,2,4.0,156.3737368,69.37898896,LVD,2,-6.20281505584717,-6.75288677215576,1.49153560994847,0.313677010449744,4.05238873756317,4.81184521011717,52.7244344465263,23.5189225441775,1353.25886758369,1384.97510430054,0.83246731519666,0.851977795460471,808.717285860816,840.211196182344,0.596106107514115,0.619320292026298,13.6732604847311,0.5770841613997343,-0.650191461024617,0.30117689789624374,0.5806706275552466,0.5569431275347628,0.35326388995074176,1,1,2,0,0,0,1,0,1,1,3,1,1,1,0,1,1,5,1,0,2,5,0,0,0.25542524,5.5604463
K47A,3,1.0,223.1925452,35.0,LVD,1,-5.26332902908325,,-2.52804475333866,-2.67398425988194,,,75.7425235550854,,1444.90354279695,1405.78513111333,0.812142790864583,0.790155346652614,,,,,13.9879304632938,1.7815940075134156,0.6506714102793008,-0.6917183313554172,1.7845609364279145,0.7975802950405658,0.268759967027495,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,21.184282,35.096382
K50A,3,4.0,213.2690641,75.01926878,LVD,1,-5.28554582595825,-6.31219387054443,1.63795427284042,1.52175175179338,6.87075508260215,5.76815340368279,72.1386088675461,24.8902737764883,1442.62924920672,1405.01033158669,0.819862042058834,0.798482798128376,220.916025970198,726.328998105769,0.160238896980318,0.526834379670529,13.9763545344729,1.6027082868774123,0.6199088386702918,0.3373444523968675,1.5960692703356534,0.7916085398201342,0.30085454386906313,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,5,1,7,5,5,7,12.395611,17.12102
K63A,1,1.0,87.68055317,121.4235066,LVL,6,-6.03171396255493,-5.82188701629639,2.0769686899249,0.5373637818353,0.765184974746811,-1.72022736665809,28.6421184438801,39.9086991991908,1063.82272674669,1229.69342362035,0.747887149169429,0.864497331953322,1304.86026015695,1392.02079649835,0.854525383206909,0.911604974786084,11.0501107664598,-0.6612141265300773,-0.4132756866941981,0.44578744417708727,-0.6788807936795558,-0.20304748777104556,0.001602236569742751,0,0,1,0,0,1,0,0,0,3,0,5,6,6,5,4,0,2,0,0,0,0,0,9,-12.872605,-6.676114
KI41,2,4.0,157.6621359,69.29613468,LVD,1,-5.46121215820312,-6.33390188217163,4.2983475571462,3.4925901014151,4.66085530060095,5.48470784078657,52.8447668098586,22.9766096957247,1098.7813465244,1093.33338504066,0.673768301768703,0.670427633701656,574.398040175664,725.78665777323,0.423389218802701,0.534977880422528,8.25497497226646,0.6003094992774153,0.3766717890010981,0.9945005635288786,0.5869642414767265,-0.11125444880129946,-0.30656405876764903,1,0,2,0,0,0,1,0,1,1,3,1,1,6,0,1,4,5,1,0,2,5,0,0,-5.1869254,6.7009697
KI45,3,4.0,186.9262418,35.0,LVD,1,-5.2853889465332,,2.24827336499843,2.73361616419808,,,62.9499903599173,,1383.50156009724,1233.07139510576,0.812740792725723,0.724370287717801,,,,,11.1129292259369,1.1278391655242541,0.6201260623580381,0.4881022082212423,1.1154868587770417,0.636353260717892,0.27124629843462067,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,10.869024,13.857407
KR_ARLS,2,4.0,134.7972081,73.0977507,LVD,3,-6.13079500198364,-6.43294286727905,3.79969790819658,0.397832413887402,-4.42291551426416,2.05477905922579,45.5183736967556,24.7542555058768,1201.53540810242,1290.36804130644,0.766155038324105,0.82279887007297,1342.65926984773,1017.13009344257,0.979090376651237,0.74170886736211,12.1370976457103,0.18813467417564908,-0.5504686217365381,0.8713267959306098,0.20377979787421915,0.15855333075940484,0.07755522183399396,0,0,2,0,0,0,0,0,1,3,3,1,6,6,0,4,4,5,0,0,2,0,0,0,-3.995935,4.1780877
KZ_OTUK,4,4.0,224.5690671,35.0,LVD,2,-5.40663194656372,,-2.71646366190438,-2.71907159580171,,,76.3895567320087,,1460.58897591963,1417.38288986915,0.819232406040596,0.794998465887483,,,,,14.1599391642111,1.806407891831968,0.4522464849592392,-0.7382605617644437,1.8184020153959948,0.8387665198698868,0.2982366861182223,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,20.276762,34.765797
L10A,3,1.0,191.4744292,141.8672526,HVL,3,-5.63293218612671,-5.47151184082031,-1.33021305753202,-0.422381423588026,-4.56133993739041,-1.66011576838369,64.5399142975707,47.2616721129078,1481.10871899061,1492.00285329999,0.865470618810254,0.871836493942339,1489.20694464276,1451.00088280819,0.937750840815626,0.913692554800704,15.2125866935324,1.209827106291994,0.13889900449836065,-0.39583635644193704,1.198642937083901,0.8926464953191643,0.49048277779325294,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,6.0028744,14.20371
L16A,4,4.0,227.6201986,64.96508331,LVD,2,-5.59491300582886,-5.99118900299072,-5.09270353602095,-3.42735310485351,-4.65562771483781,3.4046795403633,77.9490942680726,22.029203847884,1501.48483439624,1467.94032880873,0.839521853170949,0.820766188878237,1365.58351657677,1084.61361005932,1.01757341026585,0.808206862935411,14.8829986446769,1.8614091410541496,0.19154240593056768,-1.3252266182506176,1.8999688264868577,0.9461493386057183,0.3825947674413204,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,19.188908,33.092144
L21A,1,4.0,118.808283,66.0937971,LVD,2,-6.490807056427,-6.75288677215576,2.26395266190538,0.0304919147371328,-0.0217950220452751,3.83720405700469,39.8363093819909,22.4496589210784,1103.46830759539,1215.68351254712,0.725488696643911,0.799265951707511,1004.49220599748,846.520322030264,0.746464359175733,0.629071331704432,10.7865326217489,-0.10008982687253443,-1.0489606711184458,0.4919752242303562,-0.0934030886232019,-0.09894760136353621,-0.09152452373672831,0,0,0,0,0,2,0,0,2,3,3,0,6,6,6,4,4,6,0,0,6,0,0,2,-10.376132,-1.5166949
L61B,1,1.0,110.2682496,152.9777829,LVL,2,-5.92352199554443,-5.62115478515625,2.57107377218624,-0.554539801192539,0.956396850368549,-0.351754870454525,36.2533463868567,50.8990452478763,1152.27479051003,1345.71400636923,0.771268266740314,0.900745653526925,1376.03811235159,1390.74982306565,0.850653341999281,0.859747978094833,13.0575611794883,-0.25403681519445864,-0.26346727140345705,0.567838637233739,-0.2807989409264896,0.029206639754883447,0.09881465467052732,2,0,0,0,0,2,0,0,2,3,3,0,6,6,6,4,4,6,0,0,6,0,0,2,-11.604767,-4.7472444
LOHW,2,4.0,139.4607362,76.79010341,LVD,2,-5.87966585159302,-5.99118900299072,0.623959861955703,-0.992150007839159,-3.82709239664906,-4.30639517162721,46.9541494931446,25.8172168201089,1354.39128213657,1411.28470604827,0.857209672238334,0.893218168384982,1349.81739391672,1132.08090848115,0.973894223605136,0.816797192266344,14.069791065269,0.27220180510158515,-0.20274169622756885,0.08687297973996767,0.2788736320684709,0.5599165793999504,0.4561359768063858,1,1,2,0,0,0,1,0,1,1,3,1,1,1,0,1,4,5,1,0,2,1,0,0,0.09031882,4.3115125
LRIV,2,1.0,123.0719532,135.2774362,LVL,3,-5.40040588378906,-5.40040588378906,-2.79710094435735,-1.74280807213896,-2.07000848439921,-1.25670190204037,40.7106338668205,44.904574971965,1424.82424039685,1414.88829280483,0.929435251400425,0.922953876585014,1427.55634811549,1422.58479581082,0.910276535526797,0.907106441811017,14.1231408166048,-0.023230737950477587,0.46086742626888344,-0.7581791517194153,-0.047674237321420905,0.7448568122652848,0.7564305704155289,2,2,2,2,2,0,2,2,1,0,0,1,0,0,0,7,7,5,8,7,2,1,1,0,10.701822,-5.7196455
LSON,3,1.0,230.1197079,124.3146683,HVL,3,-5.61558485031128,-5.22272396087646,-3.60130434707063,-3.8294721993964,-2.86770700200515,-2.29787393996592,78.1826080662221,41.0745850188707,1475.26154116495,1487.91358033306,0.823133793368644,0.830193098246927,1415.23581009151,1425.52974085984,0.921377480528328,0.928079258372293,15.1572105577127,1.9064665677637032,0.16291905848049806,-0.9568291723024046,1.9121820470219932,0.8772931940324792,0.3144576086193596,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,18.626427,34.119015
LTX,3,1.0,188.3585439,115.0942483,HVL,3,-5.88096189498901,-5.98181676864624,0.0521291107450136,0.349579975088385,-1.25654641890455,-2.05300315380776,63.5117791061436,38.0876910060216,1446.83567307272,1442.45864800022,0.848816297562999,0.84624842459337,1365.54584161124,1394.43689655438,0.904934288675441,0.924080117000914,14.5238928396351,1.1536585721160557,-0.2045362676053351,-0.05437759208643509,1.1448694901512542,0.8026536106012526,0.4212385752710872,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,4.003378,14.054725
M14A,2,2.0,139.3298622,190.0391708,LVL,3,-5.70179510116577,-5.70846080780029,-2.27535473739427,-1.5431948798987,-0.704229221539299,-0.223622996835399,46.5449616720306,64.2207678652189,1432.56753397106,1434.31899932882,0.906688312639909,0.907796835018243,1459.22830301426,1464.70718737075,0.853815905180757,0.857021680861336,14.4069244572667,0.26984260377227365,0.043547709394341286,-0.6293001959693804,0.2574723224278419,0.7651888635113364,0.6618548977772887,2,1,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,5,1,1,2,1,1,0,10.12169,-2.3836296
M49A,4,4.0,262.8608896,66.18605818,LVD,1,-5.33310222625732,-6.41021299362183,-2.69849224149433,-2.25511028920531,5.5860280371354,5.78339166912447,90.117606616095,21.9422686954313,1491.06879682888,1426.29666586887,0.807292255998313,0.772223424942537,331.481046070821,669.610790620086,0.246332211595854,0.497605244453866,14.2905455563499,2.4966757719590755,0.5540596895828708,-0.7338213576746361,2.536405414254443,0.9187992959435464,0.24859274354030644,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.495796,39.870686
MCCM,2,4.0,121.7393165,75.96335402,LVD,4,-4.91546392440796,-3.47221398353577,-4.42207801060641,-2.28897267690874,-3.62976461881002,-0.956835831346452,40.2357609234683,24.86673579998,1452.41629573293,1434.3431394191,0.94929169655747,0.937479176090913,1343.00816424357,1324.50314227999,0.97155160181594,0.958164800299001,14.4072730047684,-0.0472535253194669,1.132344139838747,-1.1595722900326446,-0.07251100512396523,0.8173070012837622,0.8389883456266516,2,2,0,2,2,3,2,2,3,2,0,3,2,0,3,7,7,3,7,7,3,1,1,3,19.372555,-13.151064
MNV,3,1.0,182.015224,35.0,LVD,3,-5.63408517837524,,-2.61429082889976,-1.27528388593142,,,61.2707922862203,,1498.01472864885,1519.24368004186,0.886137076988373,0.898694871364604,,,,,15.5750286349355,1.0393106593119288,0.13730250943160585,-0.7130223753666842,1.027661571540241,0.9370376644571177,0.5764083699717638,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,9.445579,5.120519
MN_BNI,2,1.0,124.2091052,84.53775599,HVL,3,-4.73121786117554,-4.55881881713867,-2.78351751025203,-0.808627442943357,-3.00147418118074,0.903025448322033,41.452401918219,27.989167742715,1424.52714907215,1362.45322541985,0.927426529343849,0.887013818632714,1362.48047910536,1177.17950302591,0.964587949809108,0.83340141807144,13.3236831634578,-0.0027318572711288527,1.3874611463881135,-0.7548238445228709,-0.008878342306053982,0.744076720953924,0.7480788426668389,2,2,0,2,2,3,2,2,3,2,0,3,2,0,3,7,7,3,7,7,3,1,1,3,18.619944,-12.313443
MN_CEL,2,4.0,143.7814778,35.0,LVD,5,-5.28011798858643,,-0.205577384966896,-0.605580611246118,,,47.6766677399246,,1375.56761642769,1395.98711971055,0.863270518252323,0.876085268302363,,,,,13.8407514511057,0.35008969212521795,0.6274245141644743,-0.11803487145732666,0.31666272529770334,0.6155206075675771,0.4813353495468084,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,8.228226,-1.2189646
MN_VLC,2,4.0,166.9527412,84.9502712,LVD,3,-5.05586814880371,-4.55840682983398,-0.39248847450581,0.293190082729647,-2.42876353393327,3.12681079851667,55.9171066752943,28.0341696888417,1426.77797969217,1398.20624899095,0.862518425639079,0.845246190902518,1373.94537164335,1081.03902031446,0.972704687889096,0.765337359514659,13.8742368464689,0.7677866786550398,0.937932900834176,-0.16420464847993396,0.7476535225076981,0.7499868679829417,0.47820835010601886,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,1,0,9.876476,8.742645
MY_KSM,2,1.0,144.3705067,35.0,LVD,3,-5.15854978561401,,-3.18630778831281,-0.631643286763389,,,47.9389130895955,,1463.50975544659,1414.16512181106,0.918460721205938,0.887493310412905,,,,,14.1124528169208,0.360707826849325,0.7957543850436495,-0.8543189433466806,0.33037866120909587,0.8464357937326729,0.7108014162704486,2,1,2,2,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,10.525607,-0.51975256
MY_KUM,3,1.0,162.9625395,124.7337332,HVL,3,-5.66760301589966,-5.23687219619751,-1.55504041979062,-0.420580768923191,-2.63686071149852,-1.7547960624023,54.4535943745579,41.226122048082,1447.2143579621,1429.91177638495,0.880407809929493,0.869881844740812,1416.20245311028,1414.9623464392,0.920249384710371,0.919443562492983,14.3431251908201,0.6958572720894844,0.09089190925258668,-0.45137200823053475,0.6711090158172041,0.8036479472492419,0.552587613626377,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,7.4735527,5.6039834
N18A,3,1.0,193.4209449,120.4917362,HVL,3,-5.81032609939575,-6.15368318557739,0.108466292235218,0.285850097038408,2.20187130660854,-0.577377105880433,65.6687589304386,40.3294772186871,1454.68689673743,1450.29219276323,0.847785509793358,0.845224294484746,1239.08376378051,1354.93573180536,0.813047089094824,0.889065440817166,14.6354191327076,1.2449159889345773,-0.10673014675349739,-0.04046148302141695,1.2576836814012582,0.8232690606504115,0.4169528360915238,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,4.350765,14.632746
N51A,4,4.0,213.7634457,64.63231817,LVD,1,-5.24922609329224,-6.2768349647522,0.850413200220717,1.64349749305055,4.87994353597171,5.82734579906248,72.3413013795646,21.4236875066354,1465.99601071054,1400.03477013781,0.832132754130706,0.794691650346896,473.479825014925,710.468900650274,0.352816561113953,0.529410507190964,13.9017614394748,1.6116202612031538,0.6701990935276633,0.14281027141973193,1.6066704783572783,0.8529641100044162,0.3518728747383525,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,5,1,7,5,5,7,11.631028,18.18787
NC01,3,4.0,209.6527034,35.0,LVD,6,-5.31830883026123,,-0.31231750490206,1.1734175697387,,,70.7743874694205,,1475.27741122837,1422.17912026742,0.841476962827039,0.811190463305623,,,,,14.2303851550266,1.5375179284356333,0.5745434211590569,-0.1444012446293522,1.5247178687221536,0.8773348650526522,0.390723589202919,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,5,1,7,5,5,7,10.149938,18.100485
O06A,3,4.0,172.5849827,67.35608353,LVD,3,-5.5986590385437,-4.2265100479126,-3.24060417760294,-1.20923578310839,-8.1259004873609,-1.95226935273027,58.0651144502333,22.1648110231389,1484.92571485375,1480.43397018984,0.889643205184603,0.88695212772551,1406.56497784577,1253.28149851477,1.04241475630862,0.92881533980838,15.055254922508,0.8693163303337745,0.1863554475995206,-0.8677309468443977,0.8599984583290925,0.9026690205859074,0.5909859109765314,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,10.02457,4.1252375
O18A,2,4.0,123.0702962,67.93294233,LVD,3,-5.89334487915039,-5.68474817276001,0.117910835068254,-1.62223200195476,-4.44448196591555,3.21504935740728,41.2790009898759,23.0023034470162,1281.6488936109,1387.98423017068,0.836039721859687,0.905403933575132,1336.1602710421,978.859749276203,0.98755378495351,0.723473576700815,13.7192493012628,-0.023260607875769515,-0.22168241334096625,-0.038128542596333435,-0.017947544193197842,0.36891233074403745,0.3681169990503967,2,2,0,0,0,2,0,0,2,0,3,0,0,0,6,0,4,6,0,0,6,0,0,2,-0.4508087,-10.457569
O20A,4,4.0,215.4915587,67.84934689,LVD,3,-5.73077583312988,-6.08692789077759,-5.21975349513834,-3.67949198950187,-1.47029387651452,3.61626766199475,73.5091521767529,22.9285498122634,1494.9654607688,1454.03021142907,0.84755015161887,0.824342473786229,1322.37161869886,965.018276191773,0.977362615446309,0.713243367473595,14.6882808136706,1.6427721056245077,0.0034194295462840704,-1.3566098192027476,1.6677513200515361,0.92903101067266,0.4159742799043614,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,19.465092,32.143116
O48A,2,1.0,158.8215204,35.0,LVD,1,-5.56466722488403,,3.84545700033517,3.30280516450438,,,53.172946079814,,1168.04706880722,1154.33814142996,0.715101670630112,0.706708792353349,,,,,9.57147453449567,0.6212091543164832,0.23342234062235684,0.882629961976067,0.604128648166129,0.07062089940190669,-0.13471099301544798,1,0,2,0,0,0,1,0,1,1,3,1,1,6,0,1,4,5,1,0,2,5,0,0,-4.506091,6.688943
P15A,2,4.0,132.3213058,71.16439977,LVD,3,-5.55968904495239,-4.97497320175171,-4.01560841107301,-2.06219094896157,-6.52981959273202,-3.9123267412443,44.1298469285264,23.44770211204,1427.32502757696,1431.62914735687,0.91526485181491,0.918024846543823,1394.57489030518,1297.51914800874,1.02241560872814,0.951260372440426,14.3680251997899,0.14350279926233486,0.2403153962455968,-1.05916834490975,0.13115717868121926,0.7514232859000721,0.6975138481935923,2,1,2,2,1,0,1,1,1,1,0,1,1,0,0,1,1,5,8,7,2,1,1,0,12.014025,-1.1617057
P37A,4,4.0,243.2117329,68.95453526,LVD,1,-5.39688682556152,-7.24391317367554,-2.3066071172358,-1.60095873456252,5.88117371327433,6.34185092827165,83.0974785623614,22.9214715344495,1446.38327346615,1273.63489650583,0.796554286521726,0.701418050724654,361.374331369578,660.193616627002,0.266369286021802,0.486629201444964,11.8458391216768,2.1424700732986275,0.46574010351979656,-0.6370199915805919,2.1692392220012198,0.8014657166002928,0.20394714543547957,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,19.241669,38.138134
PETO,4,4.0,232.3553902,35.0,LVD,2,-5.27012014389038,,-4.52962332387942,-2.76614625643947,,,78.9876496159502,,1494.40819701345,1419.82230976213,0.832075833526419,0.790546943074683,,,,,14.195818712289,1.9467681147025746,0.6412680675411577,-1.1861375577537319,1.9542872676329046,0.9275677683039242,0.3516362141268262,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,22.275576,36.16917
PL_KSP,3,1.0,181.5661694,35.0,LVD,3,-5.472815990448,,0.535944384200252,0.680737827934176,,,60.8813015985754,,1432.97998204159,1397.7082963919,0.847666360273047,0.826801713334457,,,,,13.8667307648474,1.0312157725563214,0.3606044989061099,0.0651318674681814,1.0072904598445491,0.7662718542601673,0.4164574443314907,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,7.4769673,11.552002
PM_PVAQ,3,4.0,191.7170183,35.0,LVD,3,-5.41947221755981,,-1.45288537690396,0.797055243300683,,,64.5312301426249,,1483.59868186169,1422.1731610659,0.865778875969707,0.8299329838153,,,,,14.230297875735,1.2142001408687355,0.43446715528274615,-0.42613821625250425,1.1981887390863744,0.8991845468873215,0.4917644284148051,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,9.083989,11.640039
PS_PSI,2,1.0,162.1352271,96.8826472,HVL,3,-5.69378280639648,-4.84577608108521,0.190146665697732,0.317940999895366,-1.47912889146344,-1.93099386881554,54.1699224191121,31.6807822968969,1402.04946817475,1389.09125350244,0.854283127086736,0.846387553925443,1340.24800772589,1330.34878541492,0.922993439965491,0.916176106754687,13.7361261682793,0.6809437177254722,0.05464196357416508,-0.0202852343077074,0.6562724272346542,0.6850556654407389,0.4439681867080104,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,1,0,4.960059,7.118398
Q18A,1,1.0,93.64326086,142.2891107,LVL,3,-5.52163314819336,-5.82597780227661,-2.89796817369871,-2.08095729046524,-0.717595023687961,-1.38755544953832,31.1488728446483,47.7572036824239,1344.70212195802,1288.30380810017,0.932353324829908,0.893249381598526,1358.35874964589,1420.92986017808,0.855355976005914,0.894756887829089,12.1015049745,-0.5537273231272383,0.29300963726429463,-0.7830948348876375,-0.5477727196958392,0.5344751442543658,0.7685631373647205,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,7,7,1,8,8,1,8,7,1,6.5004,-15.275156
Q19A,1,4.0,106.6099303,211.7,LVL,3,-6.00088596343994,-5.79207897186279,0.270872957083381,-1.63681752163862,-0.819311965316816,0.790611138277533,35.5175094314496,72.0940461170787,1291.28924491652,1367.22354141207,0.869711224181574,0.920854614574155,1494.73420202037,1456.29763968496,0.850505008356936,0.828634572311446,13.3985277382709,-0.319983540713702,-0.3705895814165959,-0.00034465784254548434,-0.3192846282199486,0.3942256053728903,0.5081140779698761,2,2,0,0,2,2,0,2,2,0,0,0,0,0,6,0,0,6,0,8,6,0,8,2,-1.132816,-11.453002
Q49A,4,4.0,221.5323088,76.0523596,LVD,1,-5.2362117767334,-6.3737850189209,-3.36140031928958,-2.65843913821968,4.67629431131605,5.06718232937868,75.1500982806946,25.2198138862973,1467.361288005,1401.41167128919,0.825635835141369,0.78852815939749,593.399395966027,788.561717489685,0.429273737134816,0.570456993602377,13.9224481573812,1.7516657412278958,0.6882194160492292,-0.8975693632841151,1.7535759557370065,0.8565490041647622,0.32486042748284477,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,22.01494,34.700207
Q58A,2,1.0,124.3827057,142.4890489,LVL,2,-5.61498498916626,-5.44558000564575,3.65123067557145,-0.599945906038421,2.80320466082223,-0.85907304765978,41.0195209757447,47.1718261121626,1072.33383985482,1273.7948517891,0.69813401032215,0.829293523300198,1233.43688706611,1344.782606393,0.776692911687108,0.846807103872172,11.8486531513473,0.00039755369185182814,0.16374965847801246,0.8346532146980811,-0.0315188477399608,-0.18069932465195582,-0.20525797534206128,0,0,2,0,0,0,0,0,1,3,3,1,6,6,0,4,4,5,0,0,2,0,0,0,-6.552908,4.685537
Q59A,1,4.0,109.1820848,69.98177001,LVD,2,-5.82899522781372,-6.07143211364746,4.01242814932581,0.649090783867797,2.91606862820816,4.10610647859292,35.8431462727827,23.0037814061825,864.462368684447,1213.3131182033,0.579786967595203,0.813757959894901,852.618602509791,867.580070955669,0.62677182247718,0.63777020653443,10.7414453237605,-0.27361657465784506,-0.1325804258493932,0.9238742815994965,-0.30225319543489376,-0.7265204747766193,-0.6973132487345345,0,0,1,0,3,1,0,3,0,3,3,5,6,6,5,4,4,2,4,4,0,4,4,6,-17.999514,-1.1961694
R46A,4,4.0,299.7328278,67.24943375,LVD,1,-5.42021512985229,-6.55045604705811,-1.15847864520003,-1.63981310320155,4.61317764733419,5.05412139071253,103.789460539153,22.2291066174425,1474.79193838877,1401.18960809312,0.775186301387003,0.736499136974044,570.403844828926,729.460884690183,0.422730122155825,0.540608363159721,13.9191141516709,3.1613480950769346,0.43343847897422155,-0.35341544100007555,3.2514696563236067,0.8760601285908718,0.11510479225922719,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,16.360693,41.901302
