Region,Longitude,Latitude
Amazonian_Craton_1,-57.66358946,6.708040103
Amazonian_Craton_1,-57.86234522,6.92545756
Amazonian_Craton_1,-58.12880669,6.991619104
Amazonian_Craton_1,-58.39496288,6.910911475
Amazonian_Craton_1,-58.6605671,6.835554633
Amazonian_Craton_1,-58.86021622,7.05267697
Amazonian_Craton_1,-58.72670496,7.278216707
Amazonian_Craton_1,-58.52590997,7.580212261
Amazonian_Craton_1,-58.59202378,7.878686869
Amazonian_Craton_1,-58.8593106,8.023651147
Amazonian_Craton_1,-59.05968917,8.246231109
Amazonian_Craton_1,-59.26157767,8.394867949
Amazonian_Craton_1,-59.66296761,8.38798395
Amazonian_Craton_1,-59.93125606,8.385258791
Amazonian_Craton_1,-60.19833322,8.234324162
Amazonian_Craton_1,-60.33118068,8.08353194
Amazonian_Craton_1,-59.46186122,8.391193693
Amazonian_Craton_2,-49.34719344,-3.353668936
Amazonian_Craton_2,-49.61881929,-3.437194448
Amazonian_Craton_2,-49.89062161,-3.454355683
Amazonian_Craton_2,-50.02793354,-3.264376213
Amazonian_Craton_2,-50.16465063,-3.140614564
Amazonian_Craton_2,-50.5039987,-3.095957397
Amazonian_Craton_2,-50.90601891,-3.118273829
Amazonian_Craton_2,-51.23932174,-3.135526529
Amazonian_Craton_2,-51.63888532,-3.156066875
Amazonian_Craton_2,-51.97148808,-3.17305232
Amazonian_Craton_2,-52.23783782,-3.120583684
Amazonian_Craton_2,-52.50239887,-3.265882847
Amazonian_Craton_2,-52.76722514,-3.345061508
Amazonian_Craton_2,-53.03127622,-3.489886554
Amazonian_Craton_2,-53.22938628,-3.565443082
Amazonian_Craton_2,-53.55837271,-3.645948941
Amazonian_Craton_2,-53.81964094,-3.721500018
Amazonian_Craton_2,-54.14672934,-3.733655258
Amazonian_Craton_2,-54.40721896,-3.874631312
Amazonian_Craton_2,-54.53583349,-4.141913691
Amazonian_Craton_2,-54.79718488,-4.151318755
Amazonian_Craton_2,-55.05892484,-4.09505911
Amazonian_Craton_2,-55.31998295,-4.104304085
Amazonian_Craton_2,-55.58087239,-4.113455603
Amazonian_Craton_2,-55.77535727,-4.251267889
Amazonian_Craton_2,-56.03485581,-4.391123539
Amazonian_Craton_2,-56.42432447,-4.40252891
Amazonian_Craton_2,-56.74777178,-4.410139185
Amazonian_Craton_2,-57.00594857,-4.4815296
Amazonian_Craton_2,-57.26517093,-4.422022895
Amazonian_Craton_2,-57.52270506,-4.558593352
Amazonian_Craton_2,-57.71499074,-4.758908149
Amazonian_Craton_2,-57.90832125,-4.828419231
Amazonian_Craton_2,-58.23134666,-4.835287606
Amazonian_Craton_2,-58.48913817,-4.905960859
Amazonian_Craton_2,-58.68169811,-5.040394315
Amazonian_Craton_2,-58.87308918,-5.305002306
Amazonian_Craton_2,-59.06550618,-5.43900042
Amazonian_Craton_2,-59.25975967,-5.310812137
Amazonian_Craton_2,-59.58173701,-5.314137714
Amazonian_Craton_2,-59.83935586,-5.316679395
Amazonian_Craton_2,-60.09644604,-5.384269897
Amazonian_Craton_2,-60.22359461,-5.580830573
Amazonian_Craton_2,-60.28571333,-5.840038085
Amazonian_Craton_2,-60.41287886,-6.034819742
Amazonian_Craton_2,-60.67012964,-6.101532651
Amazonian_Craton_2,-60.86348273,-6.103084189
Amazonian_Craton_2,-61.18572037,-6.10551037
Amazonian_Craton_2,-61.37760028,-6.30045116
Amazonian_Craton_2,-61.43966889,-6.623408243
Amazonian_Craton_2,-61.63171328,-6.818079695
Amazonian_Craton_2,-61.8883564,-7.012901473
Amazonian_Craton_2,-62.08142418,-7.14168062
Amazonian_Craton_2,-62.14440833,-7.399359372
Amazonian_Craton_2,-62.14273448,-7.656961157
Amazonian_Craton_2,-62.07632266,-7.914432366
Amazonian_Craton_2,-62.20412964,-8.171742475
Amazonian_Craton_2,-62.4632341,-8.171637365
Amazonian_Craton_2,-62.72244341,-8.171365723
Amazonian_Craton_2,-62.98210314,-8.106572194
Amazonian_Craton_2,-63.24146803,-8.105959713
Amazonian_Craton_2,-63.43542023,-8.234132166
Amazonian_Craton_2,-63.56422357,-8.490880113
Amazonian_Craton_2,-63.62910075,-8.746961238
Amazonian_Craton_2,-63.88907123,-8.938256493
Amazonian_Craton_2,-64.14895313,-8.808966369
Amazonian_Craton_2,-64.40880819,-8.743582423
Amazonian_Craton_2,-64.73367957,-8.613307985
Amazonian_Craton_2,-64.99475299,-8.482392501
Amazonian_Craton_2,-65.25644541,-8.350834644
Amazonian_Craton_2,-65.51835169,-8.283247371
Amazonian_Craton_2,-65.78038854,-8.215435167
Amazonian_Craton_2,-66.04235048,-8.276404098
Amazonian_Craton_2,-66.30443149,-8.401722699
Amazonian_Craton_2,-66.30594418,-8.658756265
Amazonian_Craton_2,-66.43915143,-8.913823666
Amazonian_Craton_2,-66.70300315,-9.038541231
Amazonian_Craton_2,-66.96716541,-9.163128467
Amazonian_Craton_2,-67.16577791,-9.288606656
Amazonian_Craton_2,-67.42980142,-9.348669044
Amazonian_Craton_2,-67.62660589,-9.15217371
Amazonian_Craton_2,-67.89279566,-9.146779462
Amazonian_Craton_2,-68.15924965,-9.141184184
Amazonian_Craton_2,-68.36174592,-9.330000064
Amazonian_Craton_2,-68.4986585,-9.584667521
Amazonian_Craton_2,-68.70271105,-9.837926674
Amazonian_Craton_2,-68.97228108,-9.96088805
Amazonian_Craton_2,-69.04211714,-10.15267882
Amazonian_Craton_2,-69.11204012,-10.34446128
Amazonian_Craton_2,-69.25115574,-10.66359384
Amazonian_Craton_2,-68.9854667,-10.86250179
Amazonian_Craton_2,-68.71702012,-10.8679576
Amazonian_Craton_2,-68.44880894,-10.87317595
Amazonian_Craton_2,-68.04772083,-10.94482821
Amazonian_Craton_2,-67.9161253,-11.13987656
