Region,Longitude,Latitude
Active_Magnetic_Arc_1,-67.89805924,-23.62080191
Active_Magnetic_Arc_1,-67.90074534,-23.64850807
Active_Magnetic_Arc_1,-67.91099919,-23.67563852
Active_Magnetic_Arc_1,-67.90612197,-23.70392347
Active_Magnetic_Arc_1,-67.89367318,-23.73278114
Active_Magnetic_Arc_1,-67.88811921,-23.75413579
Active_Magnetic_Arc_1,-67.89147783,-23.78877297
Active_Magnetic_Arc_1,-67.88659239,-23.81705449
Active_Magnetic_Arc_1,-67.88995222,-23.85169519
Active_Magnetic_Arc_1,-67.90089262,-23.88576983
Active_Magnetic_Arc_1,-67.90847182,-23.88520193
Active_Magnetic_Arc_1,-67.95617702,-24.15290917
Active_Magnetic_Arc_1,-67.9929116,-24.250531
Active_Magnetic_Arc_1,-68.00519746,-24.37520944
Active_Magnetic_Arc_1,-68.06660729,-24.44590014
Active_Magnetic_Arc_1,-68.10358818,-24.5437535
Active_Magnetic_Arc_1,-68.14066142,-24.6417657
Active_Magnetic_Arc_1,-68.1532563,-24.76710134
Active_Magnetic_Arc_1,-68.21759327,-24.86302012
Active_Magnetic_Arc_1,-68.27950316,-24.9338662
Active_Magnetic_Arc_1,-68.3712584,-25.02758755
Active_Magnetic_Arc_1,-68.43601191,-25.12356088
Active_Magnetic_Arc_1,-68.50090477,-25.21956005
Active_Magnetic_Arc_1,-68.56328451,-25.29043648
Active_Magnetic_Arc_1,-68.60124809,-25.38913351
Active_Magnetic_Arc_1,-68.61202554,-25.49030589
Active_Magnetic_Arc_1,-68.59549244,-25.59384757
Active_Magnetic_Arc_1,-68.60628698,-25.69516126
Active_Magnetic_Arc_1,-68.72395497,-25.76194412
Active_Magnetic_Arc_1,-68.8144055,-25.8310058
Active_Magnetic_Arc_1,-68.85293282,-25.93012263
Active_Magnetic_Arc_1,-68.86686927,-26.05704132
Active_Magnetic_Arc_1,-68.88084881,-26.18406328
Active_Magnetic_Arc_1,-68.8948702,-26.31118805
Active_Magnetic_Arc_1,-68.90894117,-26.43845301
Active_Magnetic_Arc_1,-68.94797558,-26.53843513
Active_Magnetic_Arc_1,-68.96219542,-26.66603686
Active_Magnetic_Arc_1,-69.00153512,-26.76664116
Active_Magnetic_Arc_1,-69.04105134,-26.86771399
Active_Magnetic_Arc_1,-69.05280287,-26.97090209
Active_Magnetic_Arc_1,-69.1204291,-27.07013893
Active_Magnetic_Arc_1,-69.13232095,-27.17350859
Active_Magnetic_Arc_1,-69.11625062,-27.27898826
Active_Magnetic_Arc_1,-69.1001336,-27.3845454
Active_Magnetic_Arc_1,-69.02783808,-27.49417312
Active_Magnetic_Arc_1,-69.01156183,-27.59987108
Active_Magnetic_Arc_1,-69.02634561,-27.72963139
Active_Magnetic_Arc_1,-69.0411805,-27.8595253
Active_Magnetic_Arc_1,-69.05606728,-27.9895524
Active_Magnetic_Arc_1,-69.07100417,-28.11971142
Active_Magnetic_Arc_1,-69.08334595,-28.22560932
Active_Magnetic_Arc_1,-69.0957481,-28.33173366
Active_Magnetic_Arc_1,-69.10819229,-28.43798399
Active_Magnetic_Arc_1,-69.06372769,-28.54835805
Active_Magnetic_Arc_1,-68.98753277,-28.63416877
Active_Magnetic_Arc_1,-68.88275076,-28.72258254
Active_Magnetic_Arc_1,-68.77510967,-28.78663455
Active_Magnetic_Arc_1,-68.66136241,-28.79743643
Active_Magnetic_Arc_1,-68.54466439,-28.78153833
Active_Magnetic_Arc_1,-68.44788914,-28.68312485
Active_Magnetic_Arc_1,-68.35137966,-28.58473166
Active_Magnetic_Arc_1,-68.26067967,-28.53944099
Active_Magnetic_Arc_1,-68.19295538,-28.43847197
Active_Magnetic_Arc_1,-68.15372244,-28.33501221
Active_Magnetic_Arc_1,-68.03251162,-28.26574606
Active_Magnetic_Arc_1,-67.93978044,-28.19390684
Active_Magnetic_Arc_1,-67.84723837,-28.1221255
Active_Magnetic_Arc_1,-67.72672782,-28.05385222
Active_Magnetic_Arc_1,-67.63460711,-27.98302132
Active_Magnetic_Arc_1,-67.54261378,-27.9109579
Active_Magnetic_Arc_1,-67.4508166,-27.83941862
Active_Magnetic_Arc_1,-67.36158891,-27.79444803
Active_Magnetic_Arc_1,-67.24433547,-27.75184464
Active_Magnetic_Arc_1,-67.12719763,-27.7091494
Active_Magnetic_Arc_1,-67.03601058,-27.63787517
Active_Magnetic_Arc_1,-66.94499224,-27.56658108
Active_Magnetic_Arc_1,-66.85193663,-27.46916993
Active_Magnetic_Arc_1,-66.75911985,-27.37177534
Active_Magnetic_Arc_1,-66.6945215,-27.27212
Active_Magnetic_Arc_1,-66.63009231,-27.17252045
Active_Magnetic_Arc_1,-66.56583741,-27.07297958
Active_Magnetic_Arc_1,-66.52962625,-26.9712664
Active_Magnetic_Arc_1,-66.52135392,-26.86741333
Active_Magnetic_Arc_1,-66.54089841,-26.76143998
Active_Magnetic_Arc_1,-66.56028434,-26.65646719
Active_Magnetic_Arc_1,-66.57955,-26.55213666
Active_Magnetic_Arc_1,-66.6264456,-26.4456767
Active_Magnetic_Arc_1,-66.70085706,-26.33707135
