Region,Longitude,Latitude
Coastline,-81.05267872,-5.691258154
Coastline,-81.03058197,-5.734892513
Coastline,-80.99907767,-5.762714393
Coastline,-80.95866262,-5.782968841
Coastline,-80.93492759,-5.801711523
Coastline,-80.9206276,-5.836259816
Coastline,-80.90633586,-5.870780205
Coastline,-80.87373994,-5.881938343
Coastline,-80.84116962,-5.893104247
Coastline,-80.80091532,-5.913225214
Coastline,-80.76837446,-5.924359233
Coastline,-80.73584225,-5.935488527
Coastline,-80.69562146,-5.955583423
Coastline,-80.66368689,-5.974951905
Coastline,-80.64005906,-5.993565348
Coastline,-80.60050675,-6.021824842
Coastline,-80.5774785,-6.048635038
Coastline,-80.54622319,-6.076186283
Coastline,-80.52202807,-6.086541901
Coastline,-80.49019157,-6.105814569
Coastline,-80.44952646,-6.11753783
Coastline,-80.4171208,-6.128555877
Coastline,-80.38472152,-6.139569496
Coastline,-80.35232828,-6.150578481
Coastline,-80.32054095,-6.169802355
Coastline,-80.28111895,-6.197926405
Coastline,-80.25819124,-6.224652562
Coastline,-80.2358665,-6.259582462
Coastline,-80.22178975,-6.293804554
Coastline,-80.19124751,-6.329392455
Coastline,-80.16133994,-6.373123606
Coastline,-80.15554735,-6.406578702
Coastline,-80.15798629,-6.439350142
Coastline,-80.14457892,-6.481649166
Coastline,-80.12995575,-6.507565974
Coastline,-80.11594487,-6.541660662
Coastline,-80.10193594,-6.575745138
Coastline,-80.07214101,-6.61938254
Coastline,-80.04108575,-6.646586704
Coastline,-80.0182455,-6.673109873
Coastline,-79.97899363,-6.700966558
Coastline,-79.94673537,-6.711818647
Coastline,-79.91572918,-6.739005804
Coastline,-79.90114502,-6.764829937
Coastline,-79.86952565,-6.783806469
Coastline,-79.8385541,-6.810933868
Coastline,-79.81578895,-6.837383283
Coastline,-79.79302753,-6.863850083
Coastline,-79.78481949,-6.864511417
Coastline,-79.78481949,-6.864511417
Coastline,-79.78730025,-6.897132962
Coastline,-79.75508978,-6.907928008
Coastline,-79.74053707,-6.933705769
Coastline,-79.72660604,-6.967629354
Coastline,-79.72088183,-7.000886046
Coastline,-79.71578612,-7.042276581
Coastline,-79.70187816,-7.07615821
Coastline,-79.69628676,-7.109403904
Coastline,-79.6740736,-7.143899921
Coastline,-79.59833347,-7.231771404
Coastline,-79.57686823,-7.274371995
Coastline,-79.57117939,-7.307542707
Coastline,-79.57367822,-7.340069101
Coastline,-79.55979576,-7.373871549
Coastline,-79.52887612,-7.400832264
Coastline,-79.49736942,-7.419672489
Coastline,-79.47529537,-7.454076505
Coastline,-79.45261362,-7.480383716
Coastline,-79.44692861,-7.513514971
Coastline,-79.42480467,-7.547946212
Coastline,-79.40205148,-7.574249252
Coastline,-79.35529189,-7.610602281
Coastline,-79.33196315,-7.628752661
Coastline,-79.29233006,-7.648146586
Coastline,-79.26153202,-7.675005846
Coastline,-79.23891718,-7.701229301
Coastline,-79.21564948,-7.71934672
Coastline,-79.17661134,-7.746844599
Coastline,-79.14574127,-7.7736954
Coastline,-79.13947104,-7.798675062
Coastline,-79.13444862,-7.839849338
Coastline,-79.1369839,-7.872285373
Coastline,-79.13259772,-7.921569024
Coastline,-79.12820993,-7.970843737
Coastline,-79.1389366,-8.002639338
Coastline,-79.13391502,-8.043801288
Coastline,-79.12826168,-8.076854822
Coastline,-79.11441846,-8.110545048
Coastline,-79.09174662,-8.136745069
Coastline,-79.06970056,-8.171050446
Coastline,-79.06404276,-8.204095682
Coastline,-79.05838553,-8.237144599
Coastline,-79.05272918,-8.270187448
Coastline,-79.03888099,-8.30385601
Coastline,-79.04141642,-8.33627006
Coastline,-79.04458984,-8.376784241
Coastline,-79.0389304,-8.40982129
Coastline,-79.02507827,-8.443490063
Coastline,-79.01059041,-8.469058289
Coastline,-78.97970628,-8.495876692
Coastline,-78.94883653,-8.522704247
Coastline,-78.9261487,-8.548897897
Coastline,-78.90408977,-8.583188534
Coastline,-78.88139778,-8.609383026
Coastline,-78.9053567,-8.599396458
Coastline,-78.92048379,-8.581932804
Coastline,-78.84787946,-8.681585321
Coastline,-78.84256492,-8.703010568
Coastline,-78.8245546,-8.739426202
Coastline,-78.81976356,-8.767780739
Coastline,-78.80811793,-8.796643876
Coastline,-78.79646621,-8.825491354
Coastline,-78.77742583,-8.84793353
Coastline,-78.76579264,-8.876756512
Coastline,-78.75416459,-8.905556544
Coastline,-78.74303852,-8.941252766
Coastline,-78.73143821,-8.970033128
Coastline,-78.71977893,-8.998776408
Coastline,-78.7150328,-9.026970235
Coastline,-78.6965272,-9.056215162
Coastline,-78.68490291,-9.084911229
Coastline,-78.66589973,-9.107222599
Coastline,-78.64739611,-9.136379661
Coastline,-78.62156598,-9.159181041
Coastline,-78.60996371,-9.187824942
Coastline,-78.59142635,-9.216935046
Coastline,-78.57987973,-9.245573014
Coastline,-78.57520371,-9.273683741
Coastline,-78.56408421,-9.309072988
Coastline,-78.55931164,-9.337100605
Coastline,-78.54086604,-9.366205853
Coastline,-78.52292895,-9.402057969
Coastline,-78.5050069,-9.437936963
Coastline,-78.4860414,-9.460102445
Coastline,-78.47971504,-9.467480143
Coastline,-78.46232689,-9.510113462
Coastline,-78.45070415,-9.538606643
Coastline,-78.43230927,-9.567552829
Coastline,-78.42018218,-9.589120635
Coastline,-78.41491525,-9.610158627
Coastline,-78.39647702,-9.639074542
Coastline,-78.38489435,-9.667470617
Coastline,-78.3801573,-9.69531051
Coastline,-78.36855484,-9.723675209
Coastline,-78.35751811,-9.758867834
Coastline,-78.33961024,-9.794518364
Coastline,-78.32750119,-9.816014355
Coastline,-78.31591835,-9.844328107
Coastline,-78.304335,-9.872613126
Coastline,-78.29961295,-9.900402477
Coastline,-78.30278256,-9.94129419
Coastline,-78.29805098,-9.969046965
Coastline,-78.30016731,-9.996289611
Coastline,-78.28858901,-10.02452736
Coastline,-78.26962997,-10.04645059
Coastline,-78.25804622,-10.07467429
Coastline,-78.23960975,-10.10339957
Coastline,-78.22804244,-10.13156513
Coastline,-78.22330613,-10.15925962
Coastline,-78.21907755,-10.19374553
Coastline,-78.20751032,-10.22191503
Coastline,-78.1964558,-10.25684617
Coastline,-78.17801867,-10.28548103
Coastline,-78.15905941,-10.30732827
Coastline,-78.14063633,-10.33595752
Coastline,-78.12902333,-10.36404296
Coastline,-78.12429101,-10.39167776
Coastline,-78.11956249,-10.4192857
Coastline,-78.10165118,-10.45464583
Coastline,-78.09006733,-10.48273435
Coastline,-78.07057106,-10.49775626
Coastline,-78.04473605,-10.52003748
Coastline,-78.02523795,-10.53505193
Coastline,-77.99940658,-10.55732818
Coastline,-77.9798987,-10.5723307
Coastline,-77.96091636,-10.5941053
Coastline,-77.93507416,-10.61635198
Coastline,-77.91557829,-10.63134409
Coastline,-77.89024115,-10.66034761
Coastline,-77.87124522,-10.68209371
Coastline,-77.84591329,-10.71108889
Coastline,-77.83430208,-10.73908472
Coastline,-77.81530737,-10.76082787
Coastline,-77.79629662,-10.78253995
Coastline,-77.76994063,-10.79806372
Coastline,-77.74354431,-10.8135016
Coastline,-77.71081799,-10.83620479
Coastline,-77.69864105,-10.85740179
Coastline,-77.67285367,-10.87971999
Coastline,-77.65387685,-10.90147207
Coastline,-77.62809046,-10.92377494
Coastline,-77.60282938,-10.95282704
Coastline,-77.58337796,-10.96786879
Coastline,-77.58285924,-10.96112542
Coastline,-77.51358504,-11.04734781
Coastline,-77.50185518,-11.07521159
Coastline,-77.489633,-11.09636075
Coastline,-77.47838668,-11.13094335
Coastline,-77.46664786,-11.15881134
Coastline,-77.45492261,-11.18668914
Coastline,-77.44325342,-11.2146177
Coastline,-77.42475099,-11.24304933
Coastline,-77.41256201,-11.26423019
Coastline,-77.39444324,-11.29930903
Coastline,-77.38268079,-11.32717394
Coastline,-77.37778643,-11.35455404
Coastline,-77.37289231,-11.38193929
Coastline,-77.35424875,-11.41029034
Coastline,-77.34248953,-11.43816621
Coastline,-77.33758803,-11.46555493
Coastline,-77.32580302,-11.49342575
Coastline,-77.32147572,-11.52757658
Coastline,-77.31662687,-11.55498791
Coastline,-77.31177754,-11.58239706
Coastline,-77.30692906,-11.60980762
Coastline,-77.28777454,-11.63144182
Coastline,-77.29082817,-11.67182932
Coastline,-77.2928647,-11.69875161
Coastline,-77.28008983,-11.71317342
Coastline,-77.24762634,-11.74249535
Coastline,-77.22103435,-11.75787698
Coastline,-77.19344962,-11.75979963
Coastline,-77.16701496,-11.77520819
Coastline,-77.13343868,-11.78440308
Coastline,-77.09956511,-11.79353405
Coastline,-77.0794969,-11.80172591
Coastline,-77.04598572,-11.817569
Coastline,-77.01246523,-11.83341071
Coastline,-76.98586232,-11.84877702
Coastline,-76.96622095,-11.86367288
Coastline,-76.92601773,-11.88000759
Coastline,-76.8994253,-11.89537004
Coastline,-76.90118321,-11.92227337
Coastline,-76.90981805,-11.94870546
Coastline,-76.91860836,-11.97514813
Coastline,-76.92743144,-12.00159235
Coastline,-76.94313181,-12.02755863
Coastline,-76.95195954,-12.05400315
Coastline,-76.96078894,-12.08044782
Coastline,-76.96268249,-12.10737375
Coastline,-76.96461689,-12.13429731
Coastline,-76.95921364,-12.15497146
Coastline,-76.94069548,-12.19009271
Coastline,-76.94254157,-12.21703417
Coastline,-76.93695776,-12.2377321
Coastline,-76.92539319,-12.27239048
Coastline,-76.91992865,-12.29307713
Coastline,-76.90156287,-12.3282064
Coastline,-76.88220745,-12.34986825
Coastline,-76.87027272,-12.37778352
Coastline,-76.86527713,-12.40521461
Coastline,-76.83895262,-12.42737246
Coastline,-76.81907883,-12.44230834
Coastline,-76.79176105,-12.45099375
Coastline,-76.75796025,-12.46690566
Coastline,-76.73133077,-12.4822743
Coastline,-76.69816907,-12.50487955
Coastline,-76.67831671,-12.51980225
Coastline,-76.65845986,-12.53472508
Coastline,-76.63209661,-12.55688065
Coastline,-76.60566977,-12.57905313
Coastline,-76.57930098,-12.6012082
Coastline,-76.55238885,-12.60975396
Coastline,-76.53383667,-12.63804666
Coastline,-76.5220752,-12.66590021
Coastline,-76.51065263,-12.70053502
Coastline,-76.49872937,-12.72843524
Coastline,-76.49275759,-12.74929587
Coastline,-76.46666239,-12.77825439
Coastline,-76.45457181,-12.80622293
Coastline,-76.44909155,-12.83384358
Coastline,-76.45671738,-12.84696442
Coastline,-76.42606685,-12.92403991
Coastline,-76.42114105,-12.95842131
Coastline,-76.42341879,-12.99222501
Coastline,-76.42565101,-13.02605242
Coastline,-76.42037624,-13.05364552
Coastline,-76.42210182,-13.08074522
Coastline,-76.431192,-13.11416284
Coastline,-76.42596446,-13.14174731
Coastline,-76.42077001,-13.1693211
Coastline,-76.42257898,-13.19639257
Coastline,-76.41782199,-13.23074717
Coastline,-76.4191769,-13.25105823
Coastline,-76.40604281,-13.26561714
Coastline,-76.37931006,-13.28796929
Coastline,-76.3538941,-13.3306596
Coastline,-76.36315007,-13.3640344
Coastline,-76.37195413,-13.39063904
Coastline,-76.37417762,-13.42453665
Coastline,-76.37638949,-13.45844674
Coastline,-76.38518756,-13.48506455
Coastline,-76.38783805,-13.52577136
Coastline,-76.39663341,-13.55239886
Coastline,-76.39136226,-13.58006689
Coastline,-76.39444081,-13.62759109
Coastline,-76.39619358,-13.65475813
Coastline,-76.39177374,-13.69604588
Coastline,-76.37986266,-13.73108015
Coastline,-76.36750997,-13.75932571
Coastline,-76.37629024,-13.78600113
Coastline,-76.38506617,-13.81268397
Coastline,-76.39383791,-13.83937418
Coastline,-76.39556194,-13.86659784
Coastline,-76.39023438,-13.89435784
Coastline,-76.3778496,-13.92265673
Coastline,-76.36544825,-13.95097183
Coastline,-76.34639917,-13.98665073
Coastline,-76.34060757,-14.00764137
Coastline,-76.32153114,-14.0433481
Coastline,-76.308657,-14.06489346
Coastline,-76.29619617,-14.09326989
Coastline,-76.27621781,-14.11538139
Coastline,-76.25623169,-14.1374963
Coastline,-76.23664967,-14.16645062
Coastline,-76.22455437,-14.20170803
Coastline,-76.21202273,-14.23015442
Coastline,-76.19947825,-14.25861415
Coastline,-76.18651154,-14.28024399
Coastline,-76.13837678,-14.35617274
Coastline,-76.13219755,-14.38472846
Coastline,-76.11876141,-14.41379564
Coastline,-76.09734226,-14.43678356
Coastline,-76.07639697,-14.45937119
Coastline,-76.0554185,-14.48209265
Coastline,-76.03409423,-14.49779369
Coastline,-76.00541953,-14.51402365
Coastline,-75.97688002,-14.53034372
Coastline,-75.95586954,-14.55294687
Coastline,-75.9347061,-14.57566767
Coastline,-75.92079984,-14.59066635
Coastline,-75.90005159,-14.62023667
Coastline,-75.87148357,-14.63644382
Coastline,-75.83563423,-14.65321865
Coastline,-75.82223359,-14.68211527
Coastline,-75.80142679,-14.70459788
Coastline,-75.77349206,-14.73461655
Coastline,-75.7671307,-14.76277983
Coastline,-75.75436485,-14.79153053
Coastline,-75.74101278,-14.82028255
Coastline,-75.71303971,-14.84322083
Coastline,-75.6842999,-14.85234323
Coastline,-75.65595939,-14.86833374
Coastline,-75.63484383,-14.88380717
Coastline,-75.61413382,-14.90606596
Coastline,-75.57894765,-14.92946634
Coastline,-75.5505958,-14.94538898
Coastline,-75.52260145,-14.96817286
Coastline,-75.49468062,-14.99101485
Coastline,-75.47393786,-15.01321121
Coastline,-75.45327743,-15.03545249
Coastline,-75.4255912,-15.06510945
Coastline,-75.41132973,-15.07312538
Coastline,-75.37587908,-15.09657084
Coastline,-75.35557342,-15.12559021
Coastline,-75.34300792,-15.15378742
Coastline,-75.32279276,-15.18268187
Coastline,-75.29491666,-15.20524053
Coastline,-75.26611391,-15.21449392
Coastline,-75.23795812,-15.23013865
Coastline,-75.20946323,-15.24614413
Coastline,-75.20349385,-15.26706502
